content_producer	term_id	langs	country	type	result_number	link_type	link_accessibility	how_recent_is_the_information	what_is_the_author_background	are_there_major_scientific_errors_in_the_link	how_accurate_is_the_scientific_content_presen	are_there_any_scientific_terms_that_lay_peopl	jargon_score	is_a_scientific_background_high_school_or_abo	x1_none_of_the_below	x2_others	x3_place_to_leave_comments_ask_questions	x4_graphs	x5_relevant_multimedia_e_g_video_animation_et	x6_hyper_links	x7_numerical_data	x8_list_of_sources	x9_citation_or_references_to_relevant_literat	are_there_local_examples_in_the_content_e_g_r	local_examples_prop	does_the_content_present_advantages_and_disad	site_type_fct	producer_high_cred	access_multimedia	access_sci	accuracy	cred	cons_n_neg	cons_n_pos	contextual	recency	conspiracy	access	agg_sci_qual	agg_sci_qual_norm
1	39	Indonesian	Indonesia	Novel Science and Technology Issues	1	1	1	1	3	2	3	2	3	2	0	0	0	0	1	0	1	1	0	1	0.5	2	Text_and_illustrations	TRUE	1	2	1	3	0	0	1	0	0	3	8	2.08333333333333
1	39	Indonesian	Indonesia	Novel Science and Technology Issues	3	1	1	4	2	2	3	2	3	1	0	0	0	0	1	1	0	1	0	1	0.5	2	Text_and_illustrations	TRUE	2	1	1	2	0	0	1	1	0	3	8	2.83333333333333
1	42	Indonesian	Indonesia	Novel Science and Technology Issues	2	1	1	4	2	2	3	2	3	1	0	0	0	0	1	1	0	1	0	1	0.5	2	Text_and_illustrations	TRUE	2	1	1	2	0	0	1	1	0	3	8	2.83333333333333
1	43	Indonesian	Indonesia	Novel Science and Technology Issues	4	1	1	4	2	2	3	2	3	1	0	0	0	0	1	1	1	1	0	1	0.5	2	Text_and_illustrations	TRUE	2	1	1	2	0	0	1	1	0	3	8	2.83333333333333
1	42	Hebrew	Israel	Novel Science and Technology Issues	7	1	1	4	3	2	3	1	2	1	1	0	0	0	0	0	0	0	0	1	0.5	1	Text_and_illustrations	TRUE	0	0	1	2	0	0	1	1	0	0	5	2.33333333333333
1	43	Hebrew	Israel	Novel Science and Technology Issues	12	1	1	2	3	2	3	1	2	2	0	0	1	0	0	0	1	0	0	1	0.5	2	Text_and_illustrations	TRUE	0	1	1	2	0	0	1	0	0	1	5	1.5
1	56	Hebrew	Israel	Socio-Scientific Issues	2	1	1	1	2	2	2	1	2	2	0	0	1	0	0	0	1	0	1	1	0.5	1	Text_and_illustrations	TRUE	0	1	2	2	0	0	1	0	0	1	6	2
1	68	Hebrew	Israel	Socio-Scientific Issues	2	1	1	4	3	2	1	2	3	2	0	0	0	0	1	1	0	0	0	1	0.5	1	Text_and_illustrations	TRUE	2	2	1	2	0	0	1	1	0	4	9	3
1	68	Hindi	India	Socio-Scientific Issues	7	1	1	1	1	2	3	2	3	2	0	0	0	0	1	1	0	0	0	1	0.5	2	Text_and_illustrations	TRUE	2	2	1	1	0	0	1	0	0	4	7	1.75
1	68	Swahili	Kenya	Socio-Scientific Issues	9	1	1	4	3	2	3	2	3	2	0	0	1	0	0	1	1	0	0	2	1	2	Text_and_illustrations	TRUE	1	2	1	2	0	0	2	1	0	3	9	3.16666666666667
1	42	Korean	South Korea	Novel Science and Technology Issues	8	2	1	1	1	2	3	1	2	1	0	0	0	0	1	0	0	0	0	1	0.5	1	Text_and_illustrations	TRUE	1	0	1	1	0	0	0	0	0	1	3	0.916666666666667
1	43	Korean	South Korea	Novel Science and Technology Issues	10	1	1	1	3	2	3	1	2	2	0	0	0	0	1	0	0	0	0	1	0.5	2	Text_and_illustrations	TRUE	1	1	1	2	0	0	0	0	0	2	5	1.33333333333333
1	53	Korean	South Korea	Socio-Scientific Issues	1	1	1	4	3	2	3	1	2	1	0	0	0	0	0	1	0	0	0	2	1	1	Text_and_illustrations	TRUE	1	0	1	2	0	0	1	1	0	1	6	2.5
1	68	Korean	South Korea	Socio-Scientific Issues	2	1	1	4	1	2	3	2	3	2	0	0	0	0	1	0	0	0	0	1	0.5	1	Text_and_illustrations	TRUE	1	2	1	1	0	0	0	1	0	3	6	2.25
1	46	Spanish	Mexico	Novel Science and Technology Issues	9	1	1	4	3	2	3	2	3	1	0	0	0	0	0	1	1	0	0	2	1	2	Text_and_illustrations	TRUE	1	1	1	2	0	0	2	1	0	2	8	3
1	39	Spanish	Mexico	Novel Science and Technology Issues	10	1	1	4	3	2	3	1	1	1	0	0	0	0	0	1	1	0	1	2	1	2	Text_and_illustrations	TRUE	1	0	1	3	0	0	2	1	0	1	8	3.08333333333333
1	39	Portuguese	Portugal	Novel Science and Technology Issues	3	1	1	1	1	2	3	2	3	2	0	0	0	0	1	1	0	0	0	1	0.5	0	Text_and_illustrations	TRUE	2	2	1	1	0	0	0	0	0	4	6	1.41666666666667
1	53	Portuguese	Portugal	Socio-Scientific Issues	10	1	1	4	3	2	3	2	3	2	0	0	1	0	1	1	0	0	0	1	0.5	2	Text_and_illustrations	TRUE	2	2	1	2	0	0	1	1	0	4	9	3
1	39	Portuguese	Portugal	Novel Science and Technology Issues	11	1	1	1	1	2	3	1	1	1	0	0	0	0	1	1	0	0	0	1	0.5	0	Text_and_illustrations	TRUE	2	0	1	1	0	0	1	0	0	2	5	1.41666666666667
1	46	Portuguese	Portugal	Novel Science and Technology Issues	3	1	1	1	1	2	3	1	1	1	0	0	0	0	1	1	0	0	0	1	0.5	2	Text_and_illustrations	TRUE	2	0	1	1	0	0	1	0	0	2	5	1.41666666666667
1	46	Portuguese	Portugal	Novel Science and Technology Issues	10	1	1	1	1	2	3	1	2	1	0	0	0	0	1	1	0	0	0	1	0.5	0	Text_and_illustrations	TRUE	2	0	1	1	0	0	1	0	0	2	5	1.41666666666667
1	52	Portuguese	Portugal	Novel Science and Technology Issues	9	1	1	1	3	2	3	1	2	2	0	0	0	1	1	0	0	0	0	1	0.5	2	Text_and_illustrations	TRUE	2	1	1	2	0	0	1	0	0	3	7	1.83333333333333
1	29	Russian	Russia	Canonical Scientific Issues	14	1	1	4	3	2	1	1	1	2	0	0	0	0	0	0	1	0	0	1	0.5	1	Text_and_illustrations	TRUE	0	1	1	2	0	0	1	1	0	1	6	2.5
1	39	Russian	Russia	Novel Science and Technology Issues	14	1	1	1	1	2	3	1	2	2	0	0	1	0	0	1	1	0	0	1	0.5	2	Text_and_illustrations	TRUE	1	1	1	1	0	0	1	0	0	2	5	1.41666666666667
1	68	Russian	Russia	Socio-Scientific Issues	4	1	1	4	1	2	3	1	1	1	0	0	1	0	0	1	1	0	1	2	1	2	Text_and_illustrations	TRUE	1	0	1	2	0	0	2	1	0	1	7	2.83333333333333
1	12	Turkish	Turkey	Canonical Scientific Issues	3	1	1	4	1	2	3	2	3	2	0	0	0	0	1	1	0	0	0	1	0.5	2	Text_and_illustrations	TRUE	2	2	1	1	0	0	1	1	0	4	8	2.75
1	12	Turkish	Turkey	Canonical Scientific Issues	5	1	1	4	3	2	3	2	3	2	0	0	1	0	1	0	0	0	0	2	1	2	Text_and_illustrations	TRUE	1	2	1	2	0	0	2	1	0	3	9	3.16666666666667
1	12	Turkish	Turkey	Canonical Scientific Issues	9	1	1	1	1	2	3	2	3	2	0	0	1	0	1	0	0	0	0	2	1	2	Text_and_illustrations	TRUE	1	2	1	1	0	0	2	0	0	3	7	1.91666666666667
1	39	Turkish	Turkey	Novel Science and Technology Issues	6	1	1	4	1	2	3	2	3	2	0	0	0	0	1	1	1	0	0	1	0.5	2	Text_and_illustrations	TRUE	2	2	1	1	0	0	1	1	0	4	8	2.75
1	52	Turkish	Turkey	Novel Science and Technology Issues	2	1	1	4	1	2	3	2	3	2	0	0	0	0	1	1	1	0	0	2	1	1	Text_and_illustrations	TRUE	2	2	1	1	0	0	2	1	0	4	9	3.08333333333333
1	56	Turkish	Turkey	Socio-Scientific Issues	7	1	1	4	1	2	3	2	3	2	0	0	0	0	1	1	1	0	0	1	0.5	2	Text_and_illustrations	TRUE	2	2	1	1	0	0	1	1	0	4	8	2.75
1	68	Turkish	Turkey	Socio-Scientific Issues	7	1	1	4	1	2	3	2	3	2	0	0	0	0	0	1	0	0	0	1	0.5	0	Text_and_illustrations	TRUE	1	2	1	1	0	0	1	1	0	3	7	2.58333333333333
1	52	Turkish	Turkey	Novel Science and Technology Issues	3	1	1	4	1	2	3	1	1	2	0	0	0	0	1	0	1	0	0	1	0.5	1	Text_and_illustrations	TRUE	1	1	1	1	0	0	1	1	0	2	6	2.41666666666667
1	39	Turkish	Turkey	Novel Science and Technology Issues	1	1	1	4	1	2	3	1	2	2	0	0	0	0	1	1	1	0	0	1	0.5	2	Text_and_illustrations	TRUE	2	1	1	1	0	0	1	1	0	3	7	2.58333333333333
1	39	Turkish	Turkey	Novel Science and Technology Issues	12	1	1	4	1	2	3	1	2	2	0	0	0	0	1	1	1	0	0	1	0.5	2	Text_and_illustrations	TRUE	2	1	1	1	0	0	1	1	0	3	7	2.58333333333333
1	53	Turkish	Turkey	Socio-Scientific Issues	1	1	1	4	1	2	3	1	2	2	0	0	0	0	1	1	0	0	0	1	0.5	2	Text_and_illustrations	TRUE	2	1	1	1	0	0	1	1	0	3	7	2.58333333333333
1	68	Turkish	Turkey	Socio-Scientific Issues	1	1	1	4	1	2	3	1	2	2	0	0	0	0	1	1	0	0	0	1	0.5	0	Text_and_illustrations	TRUE	2	1	1	1	0	0	1	1	0	3	7	2.58333333333333
1	68	Turkish	Turkey	Socio-Scientific Issues	13	1	1	4	1	2	3	1	2	2	0	0	1	0	1	1	0	0	0	1	0.5	0	Text_and_illustrations	TRUE	2	1	1	1	0	0	1	1	0	3	7	2.58333333333333
1	53	Taiwanese	Taiwan	Socio-Scientific Issues	3	1	1	4	2	2	3	2	3	2	0	0	0	0	0	1	0	0	1	1	0.5	1	Text_and_illustrations	TRUE	1	2	1	2	0	0	1	1	0	3	8	2.83333333333333
1	53	Taiwanese	Taiwan	Socio-Scientific Issues	9	1	1	4	2	2	3	2	3	2	0	0	0	0	0	0	1	0	1	1	0.5	2	Text_and_illustrations	TRUE	0	2	1	2	0	0	1	1	0	2	7	2.66666666666667
1	56	Taiwanese	Taiwan	Socio-Scientific Issues	4	1	1	4	2	2	3	2	3	2	0	0	0	0	0	0	1	0	1	1	0.5	1	Text_and_illustrations	TRUE	0	2	1	2	0	0	1	1	0	2	7	2.66666666666667
1	52	Ukrainian	Ukraine	Novel Science and Technology Issues	12	1	1	4	1	2	3	2	3	2	0	0	0	0	1	1	0	0	0	2	1	2	Text_and_illustrations	TRUE	2	2	1	1	0	0	2	1	0	4	9	3.08333333333333
1	39	English	United States	Novel Science and Technology Issues	14	1	1	4	3	2	2	2	3	2	0	0	0	0	1	1	0	0	0	1	0.5	2	Text_and_illustrations	TRUE	2	2	2	2	0	0	1	1	0	4	10	3.5
1	56	Chinese	United States	Socio-Scientific Issues	12	1	1	4	1	2	3	1	2	2	0	0	0	1	0	1	1	0	0	2	1	1	Text_and_illustrations	TRUE	2	1	1	1	0	0	2	1	0	3	8	2.91666666666667
1	68	Chinese	United States	Socio-Scientific Issues	2	1	1	1	1	2	3	1	2	2	0	0	0	1	0	1	1	0	1	1	0.5	1	Text_and_illustrations	TRUE	2	1	1	2	0	0	1	0	0	3	7	1.83333333333333
1	53	Vietnamese	Vietnam	Socio-Scientific Issues	9	1	1	4	2	2	3	2	3	2	0	0	0	1	1	1	0	0	0	2	1	2	Text_and_illustrations	TRUE	3	2	1	1	0	0	2	1	0	5	10	3.25
1	68	Vietnamese	Vietnam	Socio-Scientific Issues	1	1	1	1	3	2	3	2	3	2	0	0	0	0	1	1	0	0	0	2	1	2	Text_and_illustrations	TRUE	2	2	1	2	0	0	2	0	0	4	9	2.33333333333333
1	68	Afrikaans	South Africa	Socio-Scientific Issues	3	1	1	4	1	2	3	1	1	2	0	0	1	0	1	0	0	0	0	1	0.5	1	Text_and_illustrations	TRUE	1	1	1	1	0	0	1	1	0	2	6	2.41666666666667
1	53	Afrikaans	South Africa	Socio-Scientific Issues	3	1	1	4	1	2	3	1	2	2	0	0	1	0	1	0	1	0	0	1	0.5	2	Text_and_illustrations	TRUE	1	1	1	1	0	0	1	1	0	2	6	2.41666666666667
1	29	Arabic	Egypt	Canonical Scientific Issues	2	1	1	1	1	2	3	2	3	1	0	0	0	0	0	1	0	0	0	0	0	0	Other	TRUE	2	1	1	1	0	0	1	0	0	3	6	1.58333333333333
1	5	Portuguese	Brazil	Canonical Scientific Issues	9	1	1	1	3	2	3	2	3	2	0	0	0	0	0	1	0	0	0	1	0.5	1	Text	TRUE	1	2	1	2	0	0	1	0	0	3	7	1.83333333333333
1	16	Portuguese	Brazil	Canonical Scientific Issues	10	1	1	1	3	2	3	1	2	2	0	0	0	0	0	1	0	0	0	1	0.5	1	Text	TRUE	1	1	1	2	0	0	0	0	0	2	5	1.33333333333333
1	13	French	Democratic Republic of the Congo	Canonical Scientific Issues	8	1	1	3	3	2	3	1	2	1	0	0	0	0	1	1	0	0	1	2	1	1	Text	TRUE	2	0	1	3	0	0	2	0	0	2	8	2.25
1	8	German	Germany	Canonical Scientific Issues	9	1	1	1	3	2	3	2	3	2	0	0	1	0	0	1	0	0	0	1	0.5	1	Text	TRUE	1	2	1	2	0	0	0	0	0	3	6	1.5
1	8	German	Germany	Canonical Scientific Issues	5	1	1	1	3	2	3	2	3	2	0	0	1	0	0	1	0	0	0	1	0.5	1	Text	TRUE	1	2	1	2	0	0	0	0	0	3	6	1.5
1	65	German	Germany	Socio-Scientific Issues	12	1	1	4	3	2	3	2	3	2	0	0	0	0	0	1	0	0	1	1	0.5	1	Text	TRUE	1	2	1	3	0	0	0	1	0	3	8	2.75
1	70	German	Germany	Socio-Scientific Issues	8	1	1	1	3	2	3	2	3	2	0	0	1	1	0	1	0	0	1	1	0.5	1	Text	TRUE	2	2	1	3	0	0	0	0	0	4	8	1.91666666666667
1	71	German	Germany	Socio-Scientific Issues	3	1	1	1	3	2	3	2	3	2	0	0	1	1	0	1	0	0	1	1	0.5	1	Text	TRUE	2	2	1	3	0	0	0	0	0	4	8	1.91666666666667
1	71	German	Germany	Socio-Scientific Issues	10	1	1	1	3	2	3	2	3	2	0	0	0	0	0	1	0	0	0	1	0.5	1	Text	TRUE	1	2	1	2	0	0	0	0	0	3	6	1.5
1	8	German	Germany	Canonical Scientific Issues	10	1	1	1	3	2	3	2	3	2	0	0	1	0	0	1	0	0	1	1	0.5	1	Text	TRUE	1	2	1	3	0	0	0	0	0	3	7	1.75
1	16	German	Germany	Canonical Scientific Issues	4	1	1	1	3	2	3	2	3	2	0	0	1	1	0	1	0	0	1	1	0.5	1	Text	TRUE	2	2	1	3	0	0	0	0	0	4	8	1.91666666666667
1	16	German	Germany	Canonical Scientific Issues	9	1	1	1	3	2	3	2	3	2	0	0	0	0	0	1	0	0	0	1	0.5	1	Text	TRUE	1	2	1	2	0	0	0	0	0	3	6	1.5
1	16	German	Germany	Canonical Scientific Issues	5	1	1	4	3	2	3	1	2	2	0	0	1	0	0	1	0	0	0	1	0.5	1	Text	TRUE	1	1	1	2	0	0	0	1	0	2	6	2.33333333333333
1	43	German	Germany	Novel Science and Technology Issues	4	1	1	3	3	2	3	1	2	2	0	0	1	0	0	1	0	0	0	1	0.5	1	Text	TRUE	1	1	1	2	0	0	0	0	0	2	5	1.33333333333333
1	68	German	Germany	Socio-Scientific Issues	3	1	1	4	3	2	3	1	1	2	0	0	1	0	0	1	0	0	0	1	0.5	1	Text	TRUE	1	1	1	2	0	0	0	1	0	2	6	2.33333333333333
1	45	German	Germany	Novel Science and Technology Issues	8	1	1	1	3	2	3	2	3	2	0	0	0	0	0	1	0	0	1	1	0.5	1	Text	TRUE	1	2	1	3	0	0	0	0	0	3	7	1.75
1	29	German	Germany	Canonical Scientific Issues	4	1	1	1	3	2	3	2	3	2	0	0	1	1	0	1	0	0	1	1	0.5	1	Text	TRUE	2	2	1	3	0	0	0	0	0	4	8	1.91666666666667
1	29	German	Germany	Canonical Scientific Issues	6	1	4	1	3	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	Text	TRUE	1	1	0	2	0	0	0	0	0	2	4	0.833333333333333
1	48	German	Germany	Novel Science and Technology Issues	7	1	1	4	3	2	3	1	1	1	0	0	1	0	0	1	0	0	0	1	0.5	1	Text	TRUE	1	0	1	2	0	0	0	1	0	1	5	2.16666666666667
1	70	German	Germany	Socio-Scientific Issues	9	1	4	3	3	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	Text	TRUE	1	1	0	2	0	0	0	0	0	2	4	0.833333333333333
1	52	German	Germany	Novel Science and Technology Issues	10	1	1	1	3	2	3	1	2	1	0	0	0	0	0	1	1	1	1	0	0	0	Text	TRUE	1	0	1	4	0	0	1	0	0	1	7	2
1	12	Arabic	Egypt	Canonical Scientific Issues	4	1	1	1	3	2	3	2	3	2	0	0	0	0	0	1	0	0	0	1	0.5	0	Text	TRUE	1	2	1	2	0	0	0	0	0	3	6	1.5
1	13	Arabic	Egypt	Canonical Scientific Issues	12	1	1	1	3	2	3	2	3	2	0	0	0	0	0	1	0	0	0	1	0.5	0	Text	TRUE	1	2	1	2	0	0	0	0	0	3	6	1.5
1	16	Arabic	Egypt	Canonical Scientific Issues	7	1	1	4	3	2	3	2	3	1	0	0	0	1	1	1	1	1	0	1	0.5	0	Text	TRUE	3	1	1	3	0	0	1	1	0	4	10	3.25
1	52	Arabic	Egypt	Novel Science and Technology Issues	4	1	1	1	3	2	3	2	3	2	0	0	0	0	0	1	0	0	0	1	0.5	0	Text	TRUE	1	2	1	2	0	0	0	0	0	3	6	1.5
1	13	Spanish	Spain	Canonical Scientific Issues	9	1	4	1	3	0	0	2	3	2	1	0	0	0	0	0	0	0	0	0	0	0	Text	TRUE	0	2	0	2	0	0	0	0	0	2	4	0.833333333333333
1	16	Spanish	Spain	Canonical Scientific Issues	4	1	4	1	3	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	Text	TRUE	0	1	0	2	0	0	0	0	0	1	3	0.666666666666667
1	29	Spanish	Spain	Canonical Scientific Issues	3	1	4	1	3	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	Text	TRUE	1	1	0	2	0	0	0	0	0	2	4	0.833333333333333
1	70	Spanish	Spain	Socio-Scientific Issues	14	1	4	4	3	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	Text	TRUE	1	1	0	2	0	0	0	1	0	2	5	1.83333333333333
1	38	Spanish	Spain	Canonical Scientific Issues	4	1	1	4	3	2	3	2	3	2	0	0	0	0	0	1	0	1	1	1	0.5	1	Text	TRUE	1	2	1	4	0	0	0	1	0	3	9	3
1	56	French	France	Socio-Scientific Issues	1	1	1	1	3	2	3	2	3	2	0	0	0	0	0	1	0	0	0	1	0.5	2	Text	TRUE	1	2	1	2	0	0	0	0	0	3	6	1.5
1	6	French	France	Canonical Scientific Issues	4	1	1	1	3	2	3	1	2	2	0	0	0	0	0	1	0	0	0	1	0.5	1	Text	TRUE	1	1	1	2	0	0	1	0	0	2	6	1.66666666666667
1	8	French	France	Canonical Scientific Issues	9	1	1	1	3	2	3	2	3	2	1	0	0	0	0	0	0	0	0	1	0.5	1	Text	TRUE	0	2	1	2	0	0	0	0	0	2	5	1.33333333333333
1	16	French	France	Canonical Scientific Issues	3	1	1	1	3	2	3	2	3	2	0	0	0	0	0	1	0	0	0	1	0.5	1	Text	TRUE	1	2	1	2	0	0	0	0	0	3	6	1.5
1	16	French	France	Canonical Scientific Issues	9	1	1	1	3	2	3	2	3	2	0	0	0	0	0	1	0	0	0	1	0.5	1	Text	TRUE	1	2	1	2	0	0	0	0	0	3	6	1.5
1	16	French	France	Canonical Scientific Issues	1	1	1	1	3	2	3	2	3	2	0	0	0	0	0	1	0	0	0	1	0.5	0	Text	TRUE	1	2	1	2	0	0	1	0	0	3	7	1.83333333333333
1	52	French	France	Novel Science and Technology Issues	3	1	1	1	3	2	3	2	3	2	0	0	0	0	0	1	0	0	0	1	0.5	1	Text	TRUE	1	2	1	2	0	0	0	0	0	3	6	1.5
1	28	French	France	Canonical Scientific Issues	12	1	1	1	3	2	3	1	2	1	0	0	0	0	1	0	0	0	0	1	0.5	1	Text	TRUE	1	0	1	2	0	0	0	0	0	1	4	1.16666666666667
1	29	French	France	Canonical Scientific Issues	3	1	1	1	3	2	3	1	2	1	0	0	0	0	1	0	0	0	0	1	0.5	1	Text	TRUE	1	0	1	2	0	0	0	0	0	1	4	1.16666666666667
1	38	French	France	Canonical Scientific Issues	1	1	1	1	3	2	3	2	3	2	0	0	0	0	0	1	0	0	0	1	0.5	0	Text	TRUE	1	2	1	2	0	0	1	0	0	3	7	1.83333333333333
1	29	Indonesian	Indonesia	Canonical Scientific Issues	9	1	1	1	3	2	3	2	3	2	1	0	0	0	0	0	0	0	0	1	0.5	2	Text	TRUE	0	2	1	2	0	0	1	0	0	2	6	1.66666666666667
1	5	Hebrew	Israel	Canonical Scientific Issues	4	1	4	1	3	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	Text	TRUE	0	1	0	2	0	0	0	0	0	1	3	0.666666666666667
1	6	Hebrew	Israel	Canonical Scientific Issues	11	1	1	1	3	2	3	1	1	2	1	0	0	0	0	0	0	0	0	1	0.5	1	Text	TRUE	0	1	1	2	0	0	1	0	0	1	5	1.5
1	53	Hebrew	Israel	Socio-Scientific Issues	4	1	1	2	3	2	3	1	2	2	0	0	0	0	1	1	1	1	0	1	0.5	1	Text	TRUE	2	1	1	3	0	0	1	0	0	3	8	2.08333333333333
1	20	Hebrew	Israel	Canonical Scientific Issues	6	1	1	2	3	2	3	1	2	2	0	0	0	0	0	1	0	1	0	1	0.5	0	Text	TRUE	1	1	1	3	0	0	0	0	0	2	6	1.58333333333333
1	20	Hebrew	Israel	Canonical Scientific Issues	8	1	4	4	3	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0.5	0	Text	TRUE	1	0	0	2	0	0	0	1	0	1	4	1.66666666666667
1	45	Hebrew	Israel	Novel Science and Technology Issues	12	1	4	4	3	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	Text	TRUE	0	1	0	2	0	0	0	1	0	1	4	1.66666666666667
1	48	Hebrew	Israel	Novel Science and Technology Issues	12	1	1	1	3	2	3	1	1	1	0	0	0	0	0	1	0	0	0	1	0.5	1	Text	TRUE	1	0	1	2	0	0	0	0	0	1	4	1.16666666666667
1	68	Hebrew	Israel	Socio-Scientific Issues	3	1	1	1	3	2	3	1	1	1	0	0	0	0	0	1	0	1	0	1	0.5	2	Text	TRUE	1	0	1	3	0	0	1	0	0	1	6	1.75
1	70	Hebrew	Israel	Socio-Scientific Issues	11	1	1	1	3	2	2	2	3	2	1	0	0	0	0	0	0	0	0	1	0.5	1	Text	TRUE	0	2	2	2	0	0	0	0	0	2	6	1.83333333333333
1	49	Hebrew	Israel	Novel Science and Technology Issues	6	1	1	1	3	2	3	2	3	2	0	0	0	0	0	1	1	1	0	1	0.5	1	Text	TRUE	1	2	1	3	0	0	0	0	0	3	7	1.75
1	71	Hebrew	Israel	Socio-Scientific Issues	7	1	1	1	3	2	1	2	3	2	0	0	0	0	0	1	0	0	0	1	0.5	1	Text	TRUE	1	2	1	2	0	0	0	0	0	3	6	1.5
1	71	Hebrew	Israel	Socio-Scientific Issues	11	1	1	1	3	2	1	2	3	2	1	0	0	0	0	0	0	0	0	1	0.5	1	Text	TRUE	0	2	1	2	0	0	0	0	0	2	5	1.33333333333333
1	6	Hindi	India	Canonical Scientific Issues	9	1	1	1	3	2	3	1	2	1	0	0	0	0	0	1	1	1	0	1	0.5	2	Text	TRUE	1	0	1	3	0	0	1	0	0	1	6	1.75
1	13	Hindi	India	Canonical Scientific Issues	5	1	1	1	3	2	3	2	3	2	0	0	0	0	0	1	0	0	0	1	0.5	0	Text	TRUE	1	2	1	2	0	0	1	0	0	3	7	1.83333333333333
1	53	Hindi	India	Socio-Scientific Issues	3	1	1	1	3	2	3	2	3	2	0	0	0	0	0	1	0	0	0	1	0.5	2	Text	TRUE	1	2	1	2	0	0	1	0	0	3	7	1.83333333333333
1	29	Hindi	India	Canonical Scientific Issues	4	1	1	1	3	2	3	2	3	2	1	0	0	0	0	0	0	0	0	1	0.5	0	Text	TRUE	0	2	1	2	0	0	1	0	0	2	6	1.66666666666667
1	38	Hindi	India	Canonical Scientific Issues	3	1	1	1	3	2	3	1	2	1	0	0	0	0	0	1	1	1	0	1	0.5	0	Text	TRUE	1	0	1	3	0	0	0	0	0	1	5	1.41666666666667
1	38	Hindi	India	Canonical Scientific Issues	4	1	1	1	3	2	3	1	2	1	0	0	0	0	0	1	1	1	0	1	0.5	0	Text	TRUE	1	0	1	3	0	0	0	0	0	1	5	1.41666666666667
1	6	Italian	Italy	Canonical Scientific Issues	2	1	1	1	3	2	3	1	2	1	0	0	0	0	0	1	0	0	0	1	0.5	1	Text	TRUE	1	0	1	2	0	0	1	0	0	1	5	1.5
1	8	Italian	Italy	Canonical Scientific Issues	3	1	1	2	3	2	3	2	3	2	0	0	0	0	0	1	1	0	0	2	1	2	Text	TRUE	1	2	1	2	0	0	2	0	0	3	8	2.16666666666667
1	12	Italian	Italy	Canonical Scientific Issues	3	1	1	4	3	2	3	1	1	1	0	0	1	0	0	1	0	0	1	1	0.5	1	Text	TRUE	1	0	1	3	0	0	0	1	0	1	6	2.41666666666667
1	12	Italian	Italy	Canonical Scientific Issues	8	1	1	1	3	2	3	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	Text	TRUE	1	1	1	2	0	0	0	0	0	2	5	1.33333333333333
1	13	Italian	Italy	Canonical Scientific Issues	4	1	1	1	3	2	3	2	3	2	1	0	0	0	0	0	0	0	0	1	0.5	1	Text	TRUE	0	2	1	2	0	0	0	0	0	2	5	1.33333333333333
1	13	Italian	Italy	Canonical Scientific Issues	2	1	1	1	3	2	3	1	1	1	1	0	0	0	0	0	0	0	0	1	0.5	1	Text	TRUE	0	0	1	2	0	0	1	0	0	0	4	1.33333333333333
1	44	Italian	Italy	Novel Science and Technology Issues	11	1	1	2	3	2	3	2	3	2	0	0	0	0	0	1	1	0	1	1	0.5	1	Text	TRUE	1	2	1	3	0	0	1	0	0	3	8	2.08333333333333
1	70	Italian	Italy	Socio-Scientific Issues	6	1	1	1	3	2	3	2	3	2	1	0	0	0	0	0	0	0	0	2	1	2	Text	TRUE	0	2	1	2	0	0	2	0	0	2	7	2
1	16	Italian	Italy	Canonical Scientific Issues	4	1	1	1	3	2	3	2	3	1	1	0	0	0	0	0	0	0	0	1	0.5	1	Text	TRUE	0	1	1	2	0	0	1	0	0	1	5	1.5
1	16	Italian	Italy	Canonical Scientific Issues	10	1	1	1	3	2	3	2	3	2	0	0	0	0	0	1	0	0	0	1	0.5	1	Text	TRUE	1	2	1	2	0	0	1	0	0	3	7	1.83333333333333
1	16	Italian	Italy	Canonical Scientific Issues	2	1	1	1	3	2	3	1	2	1	1	0	0	0	0	0	0	0	0	1	0.5	0	Text	TRUE	0	0	1	2	0	0	1	0	0	0	4	1.33333333333333
1	42	Italian	Italy	Novel Science and Technology Issues	3	1	1	1	3	2	3	1	1	1	0	0	0	0	0	1	0	0	0	1	0.5	1	Text	TRUE	1	0	1	2	0	0	0	0	0	1	4	1.16666666666667
1	48	Italian	Italy	Novel Science and Technology Issues	2	1	1	2	3	2	3	1	1	1	0	0	0	0	0	0	0	0	0	1	0.5	1	Text	TRUE	0	0	1	2	0	0	0	0	0	0	3	1
1	53	Italian	Italy	Socio-Scientific Issues	4	1	1	1	3	2	3	1	1	1	0	0	0	0	0	0	1	1	1	2	1	2	Text	TRUE	0	0	1	4	0	0	2	0	0	0	7	2.16666666666667
